Date,Time,Home,Away,Datetime,%Home,%Draw,%Away,%H_CS,%A_CS,%H_3GS,%A_3GS,S_P,%S_P,Sorare Competition,league,season
2025-11-23,à venir,Coquimbo Unido,La Serena,,0.8077439461450406,0.09361321470738206,0.047569338899108825,0.4621036250361318,0.03682832490234587,0.5898004634714213,0.0346864213017607,3-0,0.10756290366011631,Contender,Primera División de Chile,2025
2025-11-23,à venir,Ñublense,Huachipato,,0.4912786999068516,0.236034350193538,0.27028006275443095,0.292067931561034,0.17584022965040702,0.2506199461288569,0.12622706605577255,1-1,0.10992553517241953,Contender,Primera División de Chile,2025
2025-11-23,à venir,Iquique,Cobresal,,0.41085554394748347,0.2680214364990462,0.32041673891935896,0.31373879428857265,0.25928016992940794,0.15393411416571787,0.11142086454054692,1-1,0.12730074717440698,Contender,Primera División de Chile,2025
2025-11-23,à venir,Audax Italiano,Everton,,0.6001302771820733,0.26188387999704693,0.13712168753600823,0.5754978716394382,0.22731146904944385,0.18564427873826445,0.018591106588124066,1-0,0.19396452451617807,Contender,Primera División de Chile,2025
2025-11-23,à venir,Colo-Colo,La Calera,,0.7776487379296105,0.17826681070170883,0.040626841395359874,0.7785134925316854,0.14939353026297122,0.29313827086524047,0.002079769713324829,1-0,0.22188268214974904,Contender,Primera División de Chile,2025
2025-11-23,à venir,O'Higgins,U de Chile,,0.6470946127155233,0.21863231431925062,0.13147285608842285,0.5075808399323206,0.16077521583029242,0.2740232801293962,0.031111660218037233,1-0,0.1495742388749045,Contender,Primera División de Chile,2025
2025-11-30,à venir,Audax Italiano,Ñublense,,0.34566414569809994,0.27835557037990805,0.37550712396395436,0.29609023538125817,0.31480871564994656,0.11078185752857898,0.12389852420978348,1-1,0.13113068519025586,Contender,Primera División de Chile,2025
2025-11-30,à venir,La Serena,Palestino,,0.2642044590950176,0.21825350622565023,0.5127638516975483,0.13865308746612043,0.2542883933055948,0.1569111089466116,0.3122118284654397,1-1,0.09552128512410701,Contender,Primera División de Chile,2025
2025-11-30,à venir,Cobresal,Colo-Colo,,0.5587059307305449,0.26436736733563476,0.17606449885193248,0.49696122228758455,0.22791203785046427,0.18499225579629616,0.03390821558405395,1-0,0.1676370209597181,Contender,Primera División de Chile,2025
2025-11-30,à venir,U de Chile,Coquimbo Unido,,0.1922945051212066,0.24054547445934668,0.5653270749991763,0.18503286937460495,0.41817847770077404,0.05787653212273708,0.23759202485971975,0-1,0.13078877164144195,Contender,Primera División de Chile,2025
2025-11-30,à venir,La Calera,CD Limache,,0.7639229321128322,0.14299983539314778,0.07690382080294396,0.4967358983322578,0.0767023137776788,0.45729168636538997,0.031625736801351646,2-0,0.12767715288689976,Contender,Primera División de Chile,2025
2025-11-30,à venir,Unión Española,O'Higgins,,0.2829872675166132,0.14724928543339577,0.43811652624397646,0.02053540764553016,0.039631529416867387,0.5108358988877749,0.6171231885690502,3-3,0.04528009628095544,Contender,Primera División de Chile,2025
2025-11-30,à venir,Everton,Iquique,,0.8012097376118558,0.06339813637787696,0.030398495724708836,0.4282273822214987,0.019358581214752448,0.6486767515780782,0.03473499036732286,3-0,0.09475057341222808,Contender,Primera División de Chile,2025
2025-11-30,à venir,Huachipato,Univ Católica,,0.5489226222844417,0.24090890476149157,0.20829702786444823,0.3906054181475887,0.1844859082823692,0.2383438272963194,0.06911735791809716,1-0,0.12202085545272258,Contender,Primera División de Chile,2025
2025-12-07,à venir,Univ Católica,La Calera,,0.7990162150212623,0.17349577641947098,0.024394939019338802,0.8596404306026858,0.15530382971855866,0.2830394566271897,0.0004835877513927174,1-0,0.2494082360517046,Contender,Primera División de Chile,2025
2025-12-07,à venir,Ñublense,Cobresal,,0.5545772463330572,0.28392595113078634,0.16100188029500026,0.5585095520277561,0.26060351364165396,0.1528219889858776,0.021360433571490523,1-0,0.19582503131705686,Contender,Primera División de Chile,2025
2025-12-07,à venir,Palestino,Huachipato,,0.3909942584997497,0.2482607820725716,0.35925052267369406,0.24457961576369844,0.2277678198406465,0.18487519653424814,0.16749924468495736,1-1,0.11611092140382034,Contender,Primera División de Chile,2025
2025-12-07,à venir,O'Higgins,Everton,,0.8276104671111972,0.11294686972335141,0.039563029725315654,0.6364743398071881,0.06851605441417523,0.48175324402051645,0.009542964247637791,2-0,0.1598659563965956,Contender,Primera División de Chile,2025
2025-12-07,à venir,Colo-Colo,Audax Italiano,,0.6155925116947836,0.11113367255345094,0.1274280993657497,0.11196097079674346,0.013806121705881563,0.6549772607998791,0.28185557919740445,4-2,0.052377505766407595,Contender,Primera División de Chile,2025
2025-12-07,à venir,CD Limache,La Serena,,0.7565670881815151,0.12513275429082404,0.08339380430473074,0.38035035764936803,0.04848950261566029,0.5478044040332885,0.06566410335384013,3-0,0.0882815948063141,Contender,Primera División de Chile,2025
2025-12-07,à venir,Iquique,U de Chile,,0.3027085722281736,0.2687219115230027,0.4278683805558608,0.2542297623508292,0.33061139326726696,0.10063936047769664,0.1585762832088624,1-1,0.12741666527122542,Contender,Primera División de Chile,2025
2025-12-07,à venir,Coquimbo Unido,Unión Española,,0.8204977491689766,0.0744669360820304,0.03367445961087253,0.48279256786079433,0.027970460399154823,0.6217294546826151,0.026740273683405803,3-0,0.11088512089681109,Contender,Primera División de Chile,2025
